,Comune,Giorno,Tmin,Tmax,Prec,Tipo_Prec,Misura_Prec
4802,San Mauro Forte,2020-05-18,19.1,26.9,0.0,pioggia,mm
4803,San Mauro Forte,2020-05-19,16.1,23.8,0.3,pioggia,mm
4804,San Mauro Forte,2020-05-20,13.8,21.0,13.1,pioggia,mm
4805,San Mauro Forte,2020-05-21,12.9,20.3,11.1,pioggia,mm
4806,San Mauro Forte,2020-05-22,12.1,22.1,0.0,pioggia,mm
4807,San Mauro Forte,2020-05-23,13.2,28.4,0.0,pioggia,mm
4808,San Mauro Forte,2020-05-24,16.9,29.1,0.0,pioggia,mm
4809,San Mauro Forte,2020-05-25,13.8,22.0,0.0,pioggia,mm
4810,San Mauro Forte,2020-05-26,11.9,20.3,0.0,pioggia,mm
4811,San Mauro Forte,2020-05-27,11.9,19.1,0.0,pioggia,mm
4812,San Mauro Forte,2020-05-28,11.0,20.4,0.0,pioggia,mm
4813,San Mauro Forte,2020-05-29,11.4,22.0,4.8,pioggia,mm
4814,San Mauro Forte,2020-05-30,11.3,19.4,15.3,pioggia,mm
4815,San Mauro Forte,2020-05-31,10.6,18.8,4.3,pioggia,mm
4816,San Mauro Forte,2020-06-01,11.8,18.7,0.7,pioggia,mm
4817,San Mauro Forte,2020-06-02,12.2,23.0,0.0,pioggia,mm
4818,San Mauro Forte,2020-06-03,13.4,28.4,11.5,pioggia,mm
4819,San Mauro Forte,2020-06-04,13.1,27.5,0.0,pioggia,mm
4820,San Mauro Forte,2020-06-05,13.1,22.1,21.4,pioggia,mm
4821,San Mauro Forte,2020-06-06,12.2,22.4,7.2,pioggia,mm
4822,San Mauro Forte,2020-06-07,15.1,26.8,0.0,pioggia,mm
4823,San Mauro Forte,2020-06-08,15.9,24.6,10.4,pioggia,mm
4824,San Mauro Forte,2020-06-09,15.9,25.3,4.9,pioggia,mm
4825,San Mauro Forte,2020-06-10,14.4,23.9,8.7,pioggia,mm
4826,San Mauro Forte,2020-06-11,13.1,24.4,0.0,pioggia,mm
4827,San Mauro Forte,2020-06-12,13.4,25.2,0.0,pioggia,mm
4828,San Mauro Forte,2020-06-13,15.0,30.2,0.0,pioggia,mm
4829,San Mauro Forte,2020-06-14,17.5,28.2,0.0,pioggia,mm
4830,San Mauro Forte,2020-06-15,15.7,27.7,4.2,pioggia,mm
4831,San Mauro Forte,2020-06-16,15.2,25.5,15.9,pioggia,mm
4832,San Mauro Forte,2020-06-17,15.5,28.3,0.0,pioggia,mm
4833,San Mauro Forte,2020-06-18,16.2,28.2,0.0,pioggia,mm
4834,San Mauro Forte,2020-06-19,17.1,28.0,5.7,pioggia,mm
4835,San Mauro Forte,2020-06-20,18.9,28.0,4.1,pioggia,mm
4836,San Mauro Forte,2020-06-21,17.6,26.2,0.0,pioggia,mm
4837,San Mauro Forte,2020-06-22,16.6,22.7,0.0,pioggia,mm
4838,San Mauro Forte,2020-06-23,19.5,27.2,0.0,pioggia,mm
4839,San Mauro Forte,2020-06-24,18.9,28.8,0.0,pioggia,mm
4840,San Mauro Forte,2020-06-25,17.9,29.7,0.0,pioggia,mm
4841,San Mauro Forte,2020-06-26,18.9,30.3,0.0,pioggia,mm
4842,San Mauro Forte,2020-06-27,20.9,31.8,0.0,pioggia,mm
